ID_COMMIT;ID_AUTOR;DATA_COMMIT
4c1cc80b0d2a6607d6eb9f9bf7dc43eb62ed2544;757060;04/05/2020
a5461fca273761b2c7f8022bc1c939a35e9dd880;757060;04/05/2020
97ad9287f076f918c6cc9fb67eb25a5d5f341ae4;757060;04/05/2020
d1ef14ec78fdf3fa4a4e196c0af1defbbc2c6972;757060;04/05/2020
87994b745c20febf378ccd8f2dc190cd8d225020;757060;04/05/2020
7977aeb21def68c6a20534bc3eeee76192e1d20e;757060;04/05/2020
475a1e0603aff05329181e1803d0fb85b0a12bf3;757060;01/05/2020
1434958baffb495c4ff59e14ca595b2794e87126;757060;01/05/2020
ab05f4e0cbb3a0038a9835dfa721630c0cf73efe;757060;01/05/2020
3bfb450d62096da1cc7f5224a65abe8b640a9243;757060;01/05/2020
2e268635299d6c1684f1b9ab5b94d30cbd338d61;757060;01/05/2020
226799e1f8767a8ab2849ea04f595dc82ce83747;757060;01/05/2020
1a83a521ca8b65df59a5d8a1730afa5b789c22b3;757060;01/05/2020
6e324334a50c262b5836618c3baf229081e1ec8e;757060;01/05/2020
728cc23e87ca29318c7492d653168c4481500358;757060;01/05/2020
6928292ce6ca44ab33ed3f4dbcf231dcea15d2b8;757060;01/05/2020
36a817d94eab0f070bbcc7d8431631ee71400b89;757060;01/05/2020
1eef2ab638475baf4b5f48f111e6ce5189eaf930;757060;01/05/2020
1d8b73e4b967acb4d36d8acae84f24408f64a16d;757060;01/05/2020
fbb287f8f5400b8eb6c28c58fe8b12bffeb79ff1;757060;01/05/2020
f98d5a26420e0aa6c1cef5134865b488276fdf33;1128403;30/04/2020
5a87154a7c257e7e26dd32935655548329d718c0;757060;30/04/2020
535a72572cbdb3a1473914931e9352adc6a5ad24;757060;30/04/2020
d8e613ba0422be09d7fc4a25432a6e77e3a5f601;757060;29/04/2020
64a46b327ab680c9bb6c0eeb63e94b7e9101c791;21104054;29/04/2020
709579ab504c93657826cfa1954e37ff2647d7df;1128403;29/04/2020
813eb328bec31297a58d4f315bc80e9b4bea327a;757060;29/04/2020
a63b46a84e559be632348f284ef8b83f70593e73;757060;29/04/2020
e5bbb46d63550751641fef089c1cf8cb8c701275;22802226;25/07/2018
c78af306abccda45bc9e9dc0ae8d9958993e1426;757060;29/04/2020
86fa3519f2d8d57d121eebc554569795a780c198;757060;29/04/2020
264445c181983cbb5b14cfdc7a25c468080989ed;757060;29/04/2020
e0e21cd8e139a1b7b346814f589d9e7598c74326;12621457;23/08/2018
a585cb65d64094858b242d9568a327a8c91c5df9;757060;29/04/2020
7741ad38ebe8befc8d2882984bc8a9ca2b1be0e1;757060;29/04/2020
f9e42d2cf88b41087d8bf9e6cebc43f48a2ed7f8;757060;28/04/2020
ebea0cb7921614ea336a4cedf53c54213cf3e1e2;757060;28/04/2020
a5a8ee6ab913917374edaa62c6b8ffe383c2de4c;757060;28/04/2020
d854f47d69c9cc3ece34436122fdd10725a9a793;757060;28/04/2020
afa66633e7f1584919657962269dab68c91b2d76;757060;28/04/2020
b739324cfe8026d1314f130924a2c459e8d469a9;757060;28/04/2020
506483737794966fce95d12716ea7c197091568e;757060;28/04/2020
1021c019839cd3ac0abd04a7076fa513fa03567c;757060;27/04/2020
b162aeedabe09110d4c3ee9f10b0c7bb2fdbd985;757060;27/04/2020
3cdb879e645c45be2713240f503d6b37789525dc;18686229;20/10/2018
144e39499e4737356af10f8e53f49255628e51f6;757060;27/04/2020
c92f7569dac3260cbc26933466514dda7ade2471;37558719;20/10/2018
849f5c01c594cfba5c11e12f18874e9872268393;757060;27/04/2020
79fc3a9509aca42f19cff43041d8f9b058b5aa48;25418853;13/04/2019
e0d031f191f8f67bcf5b0a4074545c05dbfdc41c;757060;27/04/2020
bd8e5ce1746275e4b627271962c247f1f956a8b4;467804;23/10/2018
c5225f813f475547dfa0fa0776a94994f9cdc281;757060;27/04/2020
4fe0eeb25c7e058de56a9b56604fb36defa62651;3607926;10/07/2018
022dc038af5ebafafa375f4566fb23366f4e4aa8;757060;27/04/2020
6486033d296fced492e5f765fdad4e87b78ec1ef;94334;04/05/2018
4b615b9d4b00808c16c06c69cfcaa4ecdaedd7b4;757060;27/04/2020
0c7d8da2b7563363ef7e3de2b9a7023090d0462f;148787;15/04/2018
647dbd2e991c1ee9d7e0a5c961edc6099050985c;757060;26/04/2020
303882604f988a47080838c3e5d16bc6b5ac5456;150075;24/04/2018
ccd55f9b6b6ed9934e92fc2bc18964c35a2154a3;757060;26/04/2020
e360fb4a4038bf93f4e457b63980d43f15688f20;1166814;15/04/2018
dca02edaeceda3fcd52b20b51c130631a058a022;757060;26/04/2020
a9bdd421cfdc73a0849c8eaa8a677ea92d9d7bc7;757060;26/04/2020
38fe03657fce0d5f7617cc60d66c71b248d6c86e;757060;26/04/2020
54ecdd9d7e1a838521d5660253d8004d760048cf;757060;26/04/2020
9fe4c79d736b34225a6b4e83e5dd57948c491e5f;757060;26/04/2020
94edb2e8089ae73b68b266b8a2ac0c63f54fe799;757060;25/04/2020
a021ade5d74c282de0743a78deec7b866c185e36;5553498;03/02/2018
ebfd8dae146cd8ec1cb4943cd663eda75a720b82;5687158;25/04/2020
4f8a1a18b18fcb94d085155afa2ceb7d52a1a59b;3607926;25/04/2020
757d4ff8e57359681a2625f4413bdf6f81376b0e;757060;25/04/2020
a26ea0386c915aa575164e53977dd0f73d9394e6;4805575;08/11/2017
7165c2d321caf46f0cce04f0c3700dc921f2dbcd;757060;25/04/2020
8058876de269cafb63dc6fb18566a13fcaeeb6b8;757060;25/04/2020
831cfd6183fdcaa446f82ef4bf9e42b0078bb283;2541209;25/04/2020
4dfb749e1219e4ac5ff0b244946f819cd7e3bfc3;757060;25/04/2020
8eb71ae271c23c36a5223459dfd4e779f4bedfa7;4117680;25/04/2020
16a14f82dea690686fe7e7d91f298561810d1cc0;757060;25/04/2020
541336f667e2e4bcc03dcaec34b0308ed99e317f;9062865;25/04/2020
4c2920752a89037e060bbe7bebb3957a8ed1d395;757060;25/04/2020
c2aa0b05be2305ded8db2e604087493930e8b080;757060;25/04/2020
1f88f6dd7164c8c7c0e3bade527a42a322cac4fc;757060;24/04/2020
bd4950b83e72dd37d20f6faa1c9d77fe8dce34c0;10373810;05/12/2018
9bd2dc74209ec21c327aa2af6620e3d2dd3ae4b6;757060;24/04/2020
fcc59741a1fee3d3c5b39171fd559e1e32f0537f;757060;24/04/2020
5a255377b7951d649ab600008fe228028dfa6d4d;21000341;13/12/2018
ed6fd040527d0a81b86695f898ac0b6e6f479295;757060;24/04/2020
17dcc40ffd5d7dcce06170a0b7d4a53375628082;193816;05/06/2019
696576ae0d3f87e930c8642e850677fc012ae606;197224;24/04/2020
7ddde05056bcc7ebb3a43fa502c60bce91edbbb7;15774583;24/04/2020
545026426aaaecff52c2c640a795794e3c5c6146;757060;24/04/2020
d944b1b41d7b7ec536f5bf2eccb628baea5ccc56;765759;24/04/2020
8dac92cb60a8f71b16f672f79731744616a3a689;757060;24/04/2020
4822a299e316eceb5e44625b93992633ac6f03d3;5305694;16/03/2020
b308b60a07ab602a78afffa2a324520bd0957dcc;58886921;24/04/2020
dd457eff2d9f583acd7707fa5b78356c92a29ec3;28982486;24/04/2020
d9913b2640a0c2b34b191640aeaa9d40ea379cc3;757060;24/04/2020
48b5ef705ab3b679b424d29762179552f336e6be;962095;24/04/2020
2e3388171450f39ed4799123737f7aed4addec8e;443067;24/04/2020
a207d788512f7cff62d9035c63638221eb6d644b;757060;24/04/2020
e5105e4462cb9238fbf1e54de17112e8e91fb27f;4097884;25/10/2019
0d0eabd9a50c2ccb3e0818798abcab3ae86339e9;757060;24/04/2020
9ce89e7fea881b39be23b8c0646f7ef7817985d9;9854818;05/01/2020
fc8885cf5205d08bd677a079312640ddcfd32c8e;757060;24/04/2020
ea03455d8f678ace1cdf231eccf731aa43f86b87;757060;24/04/2020
6bb5b01b48a17c1e764046bb28e1194e3783034c;1390164;30/12/2019
01e59f213b1c82d274f40ba10cb01274795d6183;757060;24/04/2020
97bbc3b938ca7734bddd830960650594871e6c9a;10962709;04/12/2019
613acdb2a9fc7dcb0cbb5770f051fca0d4248a10;10962709;04/12/2019
01e9feb818843872cea53406c3d011420ed8eb18;757060;24/04/2020
4dfe59b576e5a67597fa7a95934fa9f123f62e1b;5399326;16/11/2019
790bb779c9326daf9e9047acd706ea36ddfc4822;757060;24/04/2020
6f75a3a1a39fdd0ce8d760a0aedb75b649df1cd0;6197476;01/12/2019
15f1628be4436b1d08922f1ae131ecd2ce454313;757060;24/04/2020
982ae03e0af22cdd388f9a93ada4640d831fe356;5410435;17/10/2019
0683b9555b19aa9960028355f00fbe78a0b88e51;757060;24/04/2020
0666d68bbb0add8f53129a3673308805eeb143c2;887163;05/04/2019
d090325308711c8e99255b5511479c346de9b6e2;757060;24/04/2020
39dcea824ad0f10b2d0d773657cf5ba878092c4e;167966;07/03/2019
ba58de9423622d8f404d1635ae4198f5e2669d50;757060;24/04/2020
73316dd5a6ae6e0f719249d806fd75786b31cb87;98786;12/10/2018
b285b5e9dbbf27be238f0c1723342ff19c1dc0a3;1519516;24/04/2020
f3d4e1e00d2d147b95ea3682306c19e5182b793f;1166814;24/04/2020
c1177f4d6b09ba87368f36d77833e9d04c8ba02d;8721302;24/04/2020
37e71cdcaac524a12d0c1487ad1069d53a177b96;34067;24/04/2020
cac86fc4a0ef77964837cb13d14c6d6db6826831;757060;24/04/2020
135b85e11f563cdda8e91d4955c4745056c9049d;5219205;24/04/2020
c39c646d79bff3db61d804a78231298ac40185e6;9091857;24/04/2020
8fa1b462d12fbb66d5560f329ad44c324a456220;19644997;24/04/2020
d9d588f5360a5b2bdef19f0a5d61bf931a804830;25418853;24/04/2020
c7e0b3637c10f0869aeb4239d99abaa05f4dacd6;40872939;24/04/2020
37a7389905daaa03f867b95c180d48a4d48247d9;12482943;23/04/2020
a607155eb6d60f9aefbdc160b587af3577e39f2b;757060;23/04/2020
409156c7aa13fe132206abe8b3858b8f83179c5c;4090965;23/06/2019
f9e9fe2ecdd075dfb3e83c422c31d393dabafd0b;4090965;22/06/2019
451b506318f46b1ea7f858d5fb2da6439a0cc825;260792;23/04/2020
c82d1592ea301df1f96d986ce977dc89a3bad487;26325211;23/04/2020
7793c0bdefadcd5ad58d9b4ad021efd485a03933;4386608;23/04/2020
0d5da35702747199ef0e32d4f671e836392466f1;4243438;23/04/2020
d37cf3708174d9ce08cbf8932e2e0fa5887abda3;5849920;23/04/2020
cd6f72fe87bc641e78e837a28b058d9fb17770a9;1166814;23/04/2020
fac1e18d7f75d0b5d3eb30a48af10200df8696aa;3957065;23/04/2020
8e8b321eae1c5c43627eae912b18fd4880d41439;1166814;23/04/2020
b3dc6c2d999a9e37e9dcf20a209cad55641e7bec;16692380;23/04/2020
c23b4958bcd717113e6f41938ab0df6cf8dcd3ea;7854437;23/04/2020
a19f4f284816519afe011efdc7c9287f5767c223;757060;23/04/2020
0149170c5e18fce98742c262ba4c35d393f455a5;757060;23/04/2020
30983f69f9faa22dd0516ff19e2ccc2c49fa9ba5;757060;23/04/2020
a34058d74b5d240c1397676828bc403a995dd906;757060;23/04/2020
56b18081e079453454d537820e8033b92ab04bb2;757060;23/04/2020
0428585e91e30d0d29714fc689e423f8ef90a9d2;4197647;23/04/2020
ff30dbe32299b727b693053e24075cde83ff34cc;21326144;23/04/2020
8fa073d35a8a9594732d61eb4862bb63f4a7e5a8;44132406;23/04/2020
e2194fe73c92e11e245cf356a7a771da1bb5dd2d;44132406;23/04/2020
13a61b285c095bda7ea8e33156090ea5ccfeaef1;12911638;10/06/2019
63420bc7d441b676f90f08c185d1c7bbe55d2d58;1489214;10/06/2019
4827327069f59e61a1558979aa4636e5c7aca38d;2493377;10/06/2019
d0f0dd8f40be987593767a3dc5e27c45c6a3fa49;7200976;11/03/2019
e1601867b9bc1d86273c08b8d97182e1cf66c689;6367940;11/02/2019
8e6c9b9b56379385c5e99fe5d216f8f6559ec70d;1535615;02/02/2019
bb3e6000a3e08e1f3adfa928e77ad3111b40db92;39523370;27/01/2019
39f63a50bc50cb4f1bf42196d3a88f5e2d9957cc;2541209;24/01/2019
6a06e7a0db2c83fb92aa72bbf6bde955d4c75a16;1166814;23/01/2019
e3d82a860b35296f1aafdfcbfeab78d7b48d3684;2541209;23/01/2019
0aae7249928ae0dacad94de30d68434cabc03844;1319502;22/01/2019
d14956e8849258fe7309f0273d70a9eae51a7b65;2541209;21/01/2019
96d0d6791ab495859d09a868803d31a55c917de1;2541209;21/01/2019
f57faac11ce872e145f2721c8ac84551bb8d7c21;2541209;21/01/2019
7eb0ea815ef68f8775dd0f742eb06c927b0be974;2541209;21/01/2019
38a19a7c5b08c6ad5275dc2d4517d083fe0bbda6;14796211;21/01/2019
01ae8ca220d1ff84d3d26491eadea1afc5780d2b;9339055;21/01/2019
24e55dfe72a0f462a1564ed6f827dfd2df24b526;1708442;21/01/2019
3b80f6aab233121b902bbad7c92e9046c34a2b61;2541209;21/01/2019
bb484bc7b80520be14466bc49c244bf1433bd3bc;2541209;20/01/2019
ba125e707089c45311a4d14cac92f873aef79f19;8709060;19/01/2019
91550f810c424415559d28eabb9dc3247da24c11;12648633;19/01/2019
4331b794402b591c92d49efe4c9ff0d11eefa5f3;12648633;19/01/2019
cf30706573f537b904fd7ee8bf78f8576a45a87e;1128403;19/01/2019
b4c343f5a460cf466d0b64d5979d54c0992b699f;1166814;19/01/2019
2d52ae753979b69e7ff544943bbbbec8ea5fcacd;2541209;18/01/2019
513a24e459b0460a6c16ea114722201ae771d8f6;2541209;18/01/2019
66d6fc101466674a460761eb43d7f0a8fffc7006;1194490;18/01/2019
1fea64ebc6d312097fa82e9393ced1ca8372bcd5;9366771;18/01/2019
4d5db33a1b7e0d227c1d1fdde51f205041a797c0;6622187;18/01/2019
b9598c262af44bc9ccac7d07f086a4c61d0b6207;21000341;18/01/2019
c1b91beb718a1b1c9c43fd7609c9fe48cb130d36;2493377;18/01/2019
e0f2bbd61e25f155c6060581a2799e6566c76a3e;13544609;18/01/2019
6e304fb903fe3a665ffd4daab7a1788faab33837;25418853;17/01/2019
a05b7bfe13b7d46fa6cda12ab471b0acdfff9087;21000341;17/01/2019
b8f4fe2bf5bb9022655505d59b62aef12bc540d6;2541209;13/12/2018
f01bac603b957a8b3220bb28ef73ec31d66c720d;2541209;13/12/2018
a2e924bbabcdc64d9a12ed762da404c13474c3ff;2541209;13/12/2018
3602361c7fbbe3d33f4b2963875769ea46faa662;2541209;13/12/2018
d681e7f088038bf9e4b0d0cf056c369dcfef7032;536944;13/12/2018
40b52a0333f2620f1c3fc3bdad7dc71b5941c13f;1166814;13/12/2018
155ce4bf2f6855a0a79e7bc611e285cefd777ebf;1166814;13/12/2018
3147fbc486209f0b479dc0b29672d4c2ef39cf43;1166814;13/12/2018
95363b84f6044417e3fd189bea73d5df79955246;4335742;13/12/2018
2329f77f71c49f0aa21ec85665dc94847f38e97a;25268287;13/12/2018
05eafbd25f946e6f877480e7ea19b87e65cd1229;1144873;13/12/2018
feaf48160f30e108bfa7c577a0d87f177541b742;2541209;13/12/2018
c68b4f111c9bedfb00b96652fde09ae78138e3ee;1763537;31/10/2018
67b9d9a219f84a41e7043d1f707ca1960be2689a;2119212;31/10/2018
c434a65ba00a149ddf74f62cd696041253991bf2;2202751;31/10/2018
7eb97612ba1a744923350253d88aabae38099aae;1166814;31/10/2018
4bbd108a396c6c8abab1651bece1407438dbb9c3;743305;31/10/2018
4f31adb243dcc00caa2662474bd2e542969beaf8;2541209;31/10/2018
2e2a5b35439665d4b0200143d808a7c26d6cd30f;2541209;01/06/2018
e79be416cabadad60914aed60a4158de26654442;2541209;01/06/2018
7fdc23f80973c68dbb0a36710a0ed0c0ffbbee2b;2541209;01/06/2018
12cf02739f78d73aaa112381f86da47346a723fa;2541209;01/06/2018
398d9944bdc61e393887334f837f50afc5666155;188186;01/06/2018
a831fc7e2694281ce31e4f090bbcf90a690f0277;1166814;01/06/2018
ad49bd6666de707939e29e6ab4501555b2faaa09;1166814;29/04/2018
245e5fc23f5a05f644b8124a9bd982d37f5387e2;1859135;24/04/2018
508f9ce371ef1282146dd0e1068ee290e6d72d34;23057064;24/04/2018
aba77ec8196bab4067474c407f871f7612a5f421;2541209;17/04/2018
07d88ae4d189e0fc5c2ea0ff09f7cc8309080409;148787;15/04/2018
c58511b94eba1000c1d66b23e9a9ff963ff1cc89;2541209;15/04/2018
5a44d5afa9331f63536fc11fe44044687418b1c2;2541209;15/04/2018
0bb8a2c04e8a5c1726db3602bcbfc21fade095b5;2541209;15/04/2018
43705a897d4889fb34224d425f7388f19202b8fe;1114120;15/04/2018
10013b170abdab7dc5232614793ee687fc35985b;3055443;11/04/2018
9ddfeb528853ce1e81cbe0ec5f1f93a19b868f34;2541209;09/04/2018
23104ffecdcf7a084babe20997d96a410540ff98;1683712;04/04/2018
74f57907440cf9c4b119e6d5ad1f96b29acee1ce;2541209;03/04/2018
40d1d4818128f042aa6cef4ba17eab99ce7ce6f1;2541209;02/04/2018
80c566ce826c8626582121fd0eeccc5522507f5f;478811;02/04/2018
db71a655fc51fe58009675608a400d0d4cd0ca87;2541209;30/03/2018
248fa0d6c55b0845c1d074a5adb30a7ec966076d;2541209;30/03/2018
6725fa6cdd9121a329e2a3ab72901ab5b4fd3092;2541209;30/03/2018
d0a45f0390c108cc18d71a3d3f38d040392483c5;2541209;05/03/2018
bb41a7c68da057b0445da2a916ccd5851f27498e;3087573;05/03/2018
93210254da1da17bef6d912109b0d770186e9f54;35302948;05/03/2018
b31ff9d114934be20c69b59be4b06fc1821dd018;743976;05/03/2018
582352e79f9b5e22effac85bb79635480f719fae;793804;05/03/2018
35b17e382df6aeb12131e272ab2f3e0cd09c134c;1171793;04/03/2018
391bc7dc8a38947b41d0f94cd153fcd2b0562cdc;6045753;04/03/2018
f5251a243d067230354ca6fdcc9832d23d1eb871;25418853;04/03/2018
9272b79763644772bdf9698a65dc4f8a40578921;3781718;04/03/2018
52323a12214c987b8c515d04429acddcd4f5fcbc;48125;04/03/2018
7c4c091bedb86ca6c1a5c5419ad5204ef3926347;2541209;02/03/2018
400963b6cb83eeb189d2848497ab7b654b01183e;2541209;02/03/2018
1f6f932849525dea6331437ec10343bfa576eb6f;2541209;02/03/2018
66c1d65579c51d0b82b2d6a339f71837f58eae26;2541209;02/03/2018
b8bc8353c92172ee2e3669a62c854467f47daae4;1166814;02/03/2018
1e96d877aa61aecd5fd85da4c00ff84e0ebe6df5;2541209;02/03/2018
338cce52f98d21efa2f6fd19f818c44cf5927455;641537;02/03/2018
0fe46e4d1b2d33a0ca7241fe1a29abe1f5846662;17563226;02/03/2018
1860a7ae06e18348692d84275059eee7cb8c19d2;1166814;02/03/2018
8817814bec05f8d46e7252af1bf86e9c51ca21f5;1582694;02/03/2018
f6c70690acc5580b8345caa83a3f2c3f2e2093d6;23256975;02/03/2018
bb142fcc5ac1a3bfb700b6cbfe0eac5c06374c07;12203605;02/03/2018
6adc6eedd68b99ff28c790d875fc1b6bfb19c71e;6724396;02/03/2018
49985ebf937c2f6dc9ae5c7721fb4f14262cc99e;20799929;02/03/2018
1f7f4ab45b3cef30e4e3ca6dbbe2ec813e362982;4409570;02/03/2018
780e83025354d1dbcc74425458f180581b25a317;8659026;02/03/2018
f1ca7201b2c1c09a056751be8a0b327d5abafd55;2726395;02/03/2018
a1b527f761bab3e28c7e8926a76e76e6b3458348;3607926;28/12/2017
03073778ec18ee38e179208cd1af899e8d1848dc;2541209;19/12/2017
53445e93179d0dfd268b949a9217fd373f6b0f8d;2541209;19/12/2017
3458c9585a2ce9600bc01d32f69feddf50a39a47;2541209;19/12/2017
3c4df793884cb943a0fb038f78b2ed28d5a40864;2541209;19/12/2017
0c7f419ee29bdc7ec1f7a6725e214161eb04368e;24240705;19/12/2017
0e67426b8e8d200a3ca7dab046040717110e87e6;2541209;17/12/2017
9838ba9323b0d2c70668bc37023f94d67d07c774;2541209;17/12/2017
891dfa4df91a2fd673893b7dd946325cfd4f173e;2541209;17/12/2017
